Date,close,high,low,open,volume,openinterest
2010-03-11,0.6008639931678772,0.6008639931678772,0.5844891921804555,0.5844891921804555,3702000,0
2010-03-12,0.5860055685043335,0.6052604735238162,0.5860055685043335,0.6013187340984296,4548000,0
2010-03-15,0.5675075054168701,0.5803953855720096,0.5587142192463034,0.5741793175608139,534000,0
2010-03-16,0.6136000752449036,0.6142068848651081,0.5737246961492116,0.5746344496839976,1260000,0
2010-03-17,0.6357359886169434,0.6431656234150216,0.6242136021434971,0.6367976206393604,2610000,0
2010-03-18,0.6202707290649414,0.6375552246959388,0.6114774431476939,0.6357357727109526,1584000,0
2010-03-19,0.592069685459137,0.6128420198912928,0.5819118240871707,0.6125381543289127,1596000,0
2010-03-22,0.6348262429237366,0.6371005178435181,0.5770596165828957,0.5803955234473258,3804000,0
2010-03-23,0.6757632493972778,0.678189457151658,0.6434685236706258,0.6437723350919643,6114000,0
2010-03-24,0.6383140087127686,0.6692441548856537,0.6349781022345318,0.6692441548856537,2034000,0
2010-03-25,0.6351302266120911,0.6754604273924559,0.634523417004822,0.6659084492648412,2034000,0
2010-03-26,0.6251233816146851,0.6554467822123812,0.6126903725636633,0.6521108746751715,2322000,0
2010-03-29,0.6419529318809509,0.6492305790740774,0.6374043820516252,0.6452879169470249,1380000,0
2010-03-30,0.6542338132858276,0.6610566360244803,0.6351299204621952,0.6519595390396101,1920000,0
2010-03-31,0.6440751552581787,0.6640888033520751,0.6405882380138237,0.6592373105658438,1080000,0
2010-04-01,0.6461975574493408,0.6888029434837623,0.6354329391226549,0.6621174804078263,1644000,0
2010-04-05,0.7009320855140686,0.7035093038550082,0.6278523022180839,0.6707597071043094,1500000,0
2010-04-06,0.6903185844421387,0.7001744262957033,0.6797058980883014,0.6875894871113447,1998000,0
2010-04-07,0.6971413493156433,0.7115457397081778,0.6748534247991606,0.6939573755912846,3414000,0
2010-04-08,0.6724281311035156,0.6845573248690909,0.6501402610747893,0.6845573248690909,4470000,0
2010-04-09,0.6903185844421387,0.6906224500804484,0.6646956729884683,0.680160774754929,1254000,0
2010-04-12,0.7076032161712646,0.725494528975056,0.6924419772203821,0.700780390239515,2400000,0
2010-04-13,0.7212488055229187,0.7247366455057219,0.702448771082934,0.7115458715368059,2904000,0
2010-04-14,0.8140392303466797,0.8166173164598272,0.7659764631755421,0.7659764631755421,6504000,0
2010-04-15,0.8210139870643616,0.8398149955026466,0.8117649547677892,0.8285946321815676,12666000,0
2010-04-16,0.7906906008720398,0.8111591291191443,0.7536953931199888,0.8111591291191443,4452000,0
2010-04-19,0.7640051245689392,0.7873546267528815,0.7203389744708389,0.7641570031524171,5712000,0
2010-04-20,0.8010004162788391,0.8066105981241305,0.7808348314100843,0.7862930804323871,2922000,0
2010-04-21,0.7759833931922913,0.8243499799896989,0.7405046906741143,0.8066106558421083,5772000,0
2010-04-22,0.8198014497756958,0.8223786688226465,0.725342548983663,0.7608212523674078,6594000,0
2010-04-23,0.8234402537345886,0.8332951744273444,0.7902358274147314,0.8332951744273444,3600000,0
