Date,close,high,low,open,volume,openinterest
2010-07-28,0.22747018933296204,0.23465237906353942,0.22441350571932406,0.23174552200748827,77568000,0
2010-07-29,0.22205254435539246,0.2321177299530533,0.2150201664661547,0.2306270864280183,152755200,0
2010-07-30,0.22356891632080078,0.22724684792169608,0.21250932564233527,0.21641152778177578,129830400,0
2010-08-02,0.23559711873531342,0.23733683288465673,0.22928431085109635,0.23184474335202993,90163200,0
2010-08-03,0.23316173255443573,0.2358958538875685,0.22948378639956363,0.23514957941799508,64012800,0
2010-08-04,0.23989632725715637,0.240567219116227,0.2331617123336394,0.23621839564169045,80908800,0
2010-08-05,0.23848013579845428,0.23932470190358482,0.23345946753091565,0.23629283316178293,66470400,0
2010-08-06,0.23736165463924408,0.238380861893157,0.2264767054643346,0.22990558020879887,152755200,0
2010-08-09,0.2415120154619217,0.24354946320233392,0.2375353690000432,0.2406168672140402,85632000,0
2010-08-10,0.2363920956850052,0.23969786455924105,0.22993136570589012,0.23609436232649308,158016000,0
2010-08-11,0.21693353354930878,0.22399166302557236,0.21350370613692563,0.22384183649206404,154905600,0
2010-08-12,0.21081922948360443,0.21380146882516063,0.20271803031438368,0.20393574071686704,145920000,0
2010-08-13,0.2066192626953125,0.21146624200895792,0.2066192626953125,0.20908045073251952,57945600,0
2010-08-16,0.2077873796224594,0.21196252929907622,0.20092870490062942,0.20353781438240046,95424000,0
2010-08-17,0.2156909853219986,0.22125751824858683,0.211192336062946,0.21243486090926852,120076800,0
2010-08-18,0.21762926876544952,0.22200290750319587,0.2121371781472165,0.21459739970874123,71155200,0
2010-08-19,0.20962636172771454,0.21675893665407692,0.20403501239427616,0.21454778609568248,102412800,0
2010-08-20,0.20890583097934723,0.21049667150988888,0.20381168571489436,0.20751443210823928,88588800,0
2010-08-23,0.20314082503318787,0.21484554233200323,0.20284212466243712,0.2135782023776267,108211200,0
2010-08-24,0.1914847195148468,0.19797121473953927,0.18912372905105124,0.19650441947988959,144806400,0
2010-08-25,0.19722594320774078,0.19958692004884723,0.18683724409049,0.18775719273622146,144153600,0
2010-08-26,0.1907890886068344,0.20008319918864942,0.18949694822484764,0.1997606369228198,132979200,0
2010-08-27,0.1971009075641632,0.19794644061118852,0.18241396767898202,0.19411866832440278,192460800,0
2010-08-30,0.19071461260318756,0.19926338513322228,0.19066498327571982,0.19406902898381154,105139200,0
2010-08-31,0.18976986408233643,0.19377132520711657,0.18517196926992377,0.18788127590849887,156441600,0
2010-09-01,0.20567546784877777,0.20758888490264152,0.19680317904656308,0.19707612616765843,129638400,0
2010-09-02,0.21273362636566162,0.21273362636566162,0.20537678090973854,0.20694282116287618,54297600,0
2010-09-03,0.22356891632080078,0.22356891632080078,0.21693354586556604,0.2191952781979825,135283200,0
2010-09-07,0.21812641620635986,0.22322056070346982,0.21765402750855234,0.22056183669354829,97382400,0
2010-09-08,0.22583065927028656,0.22945897593117967,0.22056187272524533,0.22056187272524533,113894400,0
2010-09-09,0.22868788242340088,0.23323614765954329,0.22774405766105718,0.23286301755845792,90355200,0
2010-09-10,0.23114901781082153,0.23239154268824708,0.22660075333549892,0.23035312840938688,63936000,0
2010-09-13,0.2413383275270462,0.24307805614242153,0.2369637362669345,0.23718799260390092,83712000,0
2010-09-14,0.24439501762390137,0.2481225647486712,0.2389277133962932,0.24031912659441254,84748800,0
2010-09-15,0.248545303940773,0.24976300007161065,0.24049278167249513,0.24245676640483174,67660800,0
2010-09-16,0.25204959511756897,0.252471401814867,0.24576160086865673,0.24839551080303532,93772800,0
2010-09-17,0.254733145236969,0.2571933668194868,0.2508815104031013,0.2571933668194868,114816000,0
2010-09-20,0.26800379157066345,0.2693713139887668,0.2566960708451168,0.2575912188306291,105561600,0
2010-09-21,0.26715922355651855,0.2733718193392242,0.26432585849963547,0.26822805999190724,173875200,0
2010-09-22,0.265891969203949,0.27111112669702064,0.2614429338661797,0.26417706944775315,96576000,0
2010-09-23,0.26509594917297363,0.2731236689425083,0.2596535044231042,0.2604493937096863,137088000,0
2010-09-24,0.28010743856430054,0.2818223380113795,0.2732477838942345,0.27456476705751687,126528000,0
2010-09-27,0.276900976896286,0.28286545605407376,0.2761308263056571,0.2813996130967632,97113600,0
2010-09-28,0.277596652507782,0.2795110080277916,0.26363021882993926,0.2795110080277916,146227200,0
2010-09-29,0.27536070346832275,0.2791627087435832,0.27225345200896783,0.2754103328038703,63859200,0
2010-09-30,0.27163219451904297,0.2844563013014115,0.26623934852156766,0.27953585832909267,177484800,0
2010-10-01,0.2707875967025757,0.27911306667550395,0.2667861357186241,0.27799460068082843,117043200,0
2010-10-04,0.26139330863952637,0.2708372452780958,0.25716855801696,0.26807830920557446,123840000,0
2010-10-05,0.2808528244495392,0.2821945799222962,0.2702159916009015,0.27066356575514566,109785600,0
2010-10-06,0.2736954092979431,0.28144924653657494,0.26817850418891137,0.2796847174313437,88512000,0
2010-10-07,0.27637892961502075,0.27854143181213065,0.2697435873372232,0.2783429429210459,78950400,0
2010-10-08,0.2819463610649109,0.2839590077763209,0.2712351022511066,0.2768760647011682,68544000,0
2010-10-11,0.28251808881759644,0.2864441533555027,0.2799576700633709,0.2827414066153235,38131200,0
2010-10-12,0.28838324546813965,0.2898986888861583,0.27404270371895384,0.28065421100387433,97728000,0
2010-10-13,0.29539090394973755,0.298994392226595,0.2912157539309456,0.2937008044962821,96844800,0
2010-10-14,0.2937512695789337,0.29745404368134565,0.28925263453492944,0.2957391159374963,79756800,0
2010-10-15,0.3124893605709076,0.3124893605709076,0.2974788912646745,0.3042631212389634,119577600,0
2010-10-18,0.3124893605709076,0.31569490340337925,0.30913396275627575,0.31298656398675967,86976000,0
2010-10-19,0.30006319284439087,0.3072701969696628,0.29283138827241056,0.3001128221786868,127296000,0
2010-10-20,0.3063015937805176,0.3130610239619041,0.3011072367835643,0.30299582497777294,93465600,0
2010-10-21,0.3084382712841034,0.31586953123542616,0.2994915391851648,0.31248936140767,109708800,0
2010-10-22,0.3144523501396179,0.31514804237527333,0.3071957178456397,0.30881138705471173,58713600,0
2010-10-25,0.31922397017478943,0.32464164459080186,0.3182305303050263,0.3182305303050263,77184000,0
2010-10-26,0.32113736867904663,0.3233743004897593,0.3105263052207442,0.31420425091608,74841600,0
2010-10-27,0.32444310188293457,0.32526288168728956,0.31529788138439285,0.3170376097577066,112857600,0
2010-10-28,0.32630687952041626,0.32911544436289486,0.31857787266582793,0.3289417559395572,107788800,0
2010-10-29,0.32474082708358765,0.33000961272867624,0.3243190204834478,0.32623243715377404,80755200,0
2010-11-01,0.3254871368408203,0.3346819866351009,0.3208396133411176,0.3280466165685527,85209600,0
2010-11-02,0.33535292744636536,0.3380622341031581,0.3317742399738679,0.3333154512537369,68121600,0
2010-11-03,0.34019893407821655,0.340299131296081,0.32782334049370393,0.33704302034471867,115161600,0
2010-11-04,0.35225290060043335,0.3564280499177323,0.3495932234622904,0.35205344472368716,111859200,0
2010-11-05,0.35267478227615356,0.354787655545117,0.34966772761566756,0.3530975560161339,113971200,0
2010-11-08,0.353569895029068,0.3553840535110498,0.34835073738142813,0.3508854171449019,103449600,0
2010-11-09,0.34785354137420654,0.35983212972402767,0.34352953192501073,0.35858963292521806,121881600,0
2010-11-10,0.3531718850135803,0.3544144099971561,0.3414919852108879,0.34969245670453253,91968000,0
2010-11-11,0.34723225235939026,0.34844997705767383,0.3326693844009378,0.3367452752883563,121843200,0
2010-11-12,0.3295630216598511,0.34554210079651343,0.32200770315414323,0.34149197795892516,218265600,0
2010-11-15,0.3260340094566345,0.3365954446212205,0.3256360646750074,0.3352040314886059,119193600,0
2010-11-16,0.3098554015159607,0.3246416135043482,0.3061020876419606,0.31905025118158364,181632000,0
2010-11-17,0.31278714537620544,0.31743466967910255,0.30816538851115444,0.31040135366411425,111168000,0
2010-11-18,0.32732611894607544,0.3338126299353021,0.32260416533530534,0.32285228355282636,138739200,0
2010-11-19,0.3280962109565735,0.3305316313251044,0.32252967803286625,0.32625722412903196,93427200,0
2010-11-22,0.3367452323436737,0.3367452323436737,0.3228522626336031,0.32419498482621895,147456000,0
2010-11-23,0.32083970308303833,0.3277231932746547,0.31512334143437304,0.3267793825502394,185856000,0
2010-11-24,0.3395776152610779,0.3421876912062121,0.3295630144917726,0.3299600206605183,129484800,0
2010-11-26,0.33744099736213684,0.34002527810892946,0.3316998071495076,0.3336628537098457,59673600,0
2010-11-29,0.3327437937259674,0.3355027295167793,0.3203920627065394,0.3317742157612584,176524800,0
2010-11-30,0.32009434700012207,0.32635657385821243,0.3164908305440046,0.32218142414254497,200716800,0
2010-12-01,0.34044796228408813,0.34554209264963304,0.3342591995383749,0.33478123179097286,206860800,0
2010-12-02,0.35078611969947815,0.35227772998417783,0.3410940657542838,0.34196344651130434,132134400,0
2010-12-03,0.35371872782707214,0.3548619941866005,0.3464372661465703,0.34656135369138896,175449600,0
2010-12-06,0.35309743881225586,0.35515971506413185,0.35023924468710893,0.3537931310437399,99072000,0
2010-12-07,0.3534209728240967,0.36616968083525825,0.3527997103277033,0.36614488039134435,164428800,0
2010-12-08,0.3583166003227234,0.35921080987096515,0.3499911314493648,0.35692424885032353,93427200,0
2010-12-09,0.3586888015270233,0.36438036135386603,0.35538400008228643,0.36430593157924773,99878400,0
2010-12-10,0.36621934175491333,0.36689023363788326,0.35819258637897244,0.36115001112994227,88204800,0
2010-12-13,0.36192014813423157,0.3708172509411039,0.3615966331533853,0.3708172509411039,80755200,0
2010-12-14,0.3634355962276459,0.3683818346049639,0.36077685765015705,0.3647783185085079,76876800,0
2010-12-15,0.35973283648490906,0.36989726453358196,0.35662652392971395,0.36313783512740183,95577600,0
2010-12-16,0.36723852157592773,0.36915193841557975,0.3578690445866976,0.3601059763950765,86131200,0
2010-12-17,0.36835697293281555,0.37153771509797084,0.3663929882925373,0.368406602260124,61209600,0
2010-12-20,0.36935046315193176,0.3732774944199675,0.3613485080443691,0.37029524071584813,126144000,0
2010-12-21,0.37543901801109314,0.37561364500354405,0.37076763219951775,0.37362485971020265,33600000,0
2010-12-22,0.37583693861961365,0.3773781497128715,0.3739235217766333,0.3754895617550067,43200000,0
2010-12-23,0.37297871708869934,0.3753893371573839,0.37054329657758517,0.3738738651678623,36864000,0
2010-12-27,0.37312859296798706,0.3752653276993436,0.3620938166709641,0.3699717123797839,64166400,0
2010-12-28,0.3715129494667053,0.3762349031040335,0.36897826998618516,0.3759113881177686,63475200,0
2010-12-29,0.373725026845932,0.37581210364652984,0.3727802493874054,0.374792896415615,45465600,0
2010-12-30,0.3709164559841156,0.3739731390791685,0.3690526685304286,0.3738738804236511,28761600,0
2010-12-31,0.36751145124435425,0.3700966983431009,0.3620689769590128,0.3700966983431009,48729600,0
2011-01-03,0.38411280512809753,0.3916929533578993,0.37722834922447096,0.3772789455471178,133516800,0
2011-01-04,0.3835162818431854,0.3890332141112951,0.3761852199958241,0.3889339554615665,131520000,0
2011-01-05,0.3930347263813019,0.3932084148334226,0.3792171800496136,0.37971438350793596,122880000,0
2011-01-06,0.39658862352371216,0.3975076336918639,0.39199072859491385,0.3944261496238807,104524800,0
2011-01-07,0.39566856622695923,0.39927208192470753,0.38418718422374604,0.3986011901329901,152409600,0
2011-01-10,0.4001176953315735,0.40213037118280953,0.3900525242998675,0.3926616054332325,86054400,0
2011-01-11,0.4019566774368286,0.40585791308176394,0.39785595745265306,0.4049885322317648,109939200,0
2011-01-12,0.41010838747024536,0.4103565056723174,0.40282598741140174,0.4075231402843048,134092800,0
2011-01-13,0.41140052676200867,0.4139103772675556,0.4074486953562517,0.41157421519729753,131443200,0
2011-01-14,0.42032259702682495,0.4204466561728547,0.4085176667922069,0.41120120661880777,61286400,0
2011-01-18,0.4236769378185272,0.4249700308768802,0.40889072329808773,0.40958641566821863,138124800,0
2011-01-19,0.40948712825775146,0.4258393522393962,0.40523658242633026,0.4258393522393962,149952000,0
2011-01-20,0.4002912938594818,0.40560970903810434,0.3911708740739178,0.4045905018426588,189465600,0
2011-01-21,0.39114612340927124,0.40856718541729947,0.3908722377484492,0.4061317645427558,104832000,0
2011-01-24,0.40729984641075134,0.4076472232903733,0.39124536914939034,0.3933324460740093,86438400,0
2011-01-25,0.4087160527706146,0.4092628570747651,0.39887511110327145,0.401807735269186,95846400,0
2011-01-26,0.41505369544029236,0.41890530141261134,0.40754797695603306,0.41135092058522016,99379200,0
2011-01-27,0.42305561900138855,0.42658467670882205,0.4176379448964975,0.4199244775956918,111360000,0
2011-01-28,0.39114612340927124,0.42400040065715544,0.38552902144685997,0.42320547810056386,254553600,0
2011-01-31,0.39693692326545715,0.39991917698363755,0.3839639290374812,0.39268640541812283,159974400,0
2011-02-01,0.4189797639846802,0.421738671433274,0.404540927073236,0.4060821382957431,203443200,0
2011-02-02,0.41709113121032715,0.4213913065959873,0.4144572215264975,0.4167685832163274,92121600,0
2011-02-03,0.4187067747116089,0.4209685069300602,0.40476514264722346,0.4147797723249723,131558400,0
2011-02-04,0.42626214027404785,0.42695786105784905,0.415972713721601,0.4197756574255171,135936000,0
2011-02-07,0.43244993686676025,0.43911013660243314,0.4268089729139666,0.4289208788294584,103795200,0
2011-02-08,0.44167056679725647,0.44167056679725647,0.4304373009402905,0.4325988362465937,133977600,0
2011-02-09,0.43898606300354004,0.44261437958904487,0.4346868545440211,0.43873794478280587,130406400,0
2011-02-10,0.4411237835884094,0.4420179648924441,0.4286975928730884,0.43167984679097854,142080000,0
2011-02-11,0.45016971230506897,0.4504426594205542,0.4349101853063326,0.4370478586515552,94540800,0
2011-02-14,0.45300304889678955,0.4550901542251578,0.44887752902172434,0.450070424731794,59635200,0
2011-02-15,0.4518350064754486,0.45282844636775854,0.44539812460808414,0.4504922841520635,93235200,0
2011-02-16,0.46018528938293457,0.4638136061381664,0.4547170468133031,0.4553888772677224,141120000,0
2011-02-17,0.45978736877441406,0.46224759029903023,0.4525555353305647,0.45340011573118666,86745600,0
2011-02-18,0.4571782350540161,0.461899250396309,0.45173479293298674,0.4600602631315124,128179200,0
2011-02-22,0.4169173836708069,0.442366192106997,0.41502879589570624,0.4389363649469123,241843200,0
2011-02-23,0.4066289961338043,0.42126632284056087,0.39728431821292204,0.41679342555504,194265600,0
2011-02-24,0.41241878271102905,0.41651947353959,0.39763259879030166,0.4094871256507845,320524800,0
2011-02-25,0.43008893728256226,0.43187826659427436,0.4189052735734039,0.4200981692615042,108345600,0
2011-02-28,0.43322011828422546,0.4392847948851762,0.4254166515363388,0.43500944787685064,104313600,0
2011-03-01,0.41239404678344727,0.43903575900059133,0.40881535898686444,0.43903575900059133,122899200,0
2011-03-02,0.41820964217185974,0.42670880121494814,0.4112517228980896,0.41159909981570425,114105600,0
2011-03-03,0.4431612193584442,0.4454477808196916,0.43033805117313817,0.43038768050943027,132825600,0
2011-03-04,0.4366002678871155,0.44335969757084404,0.42795222170734626,0.44335969757084404,109420800,0
2011-03-07,0.4192039966583252,0.4428128541457229,0.40747352841578827,0.4420675325177867,137568000,0
2011-03-08,0.4235776662826538,0.429641403957693,0.4100588062345699,0.41681823625861186,128774400,0
2011-03-09,0.4150288999080658,0.42064506375718297,0.4086168464507402,0.42009823094210924,97056000,0
2011-03-10,0.3960418105125427,0.403845277460537,0.3910221086357201,0.40031621908140286,174892800,0
2011-03-11,0.4026522934436798,0.40603249150771814,0.3888347206507304,0.3894311826936333,102547200,0
2011-03-14,0.39872628450393677,0.4050877697860659,0.3897289838320355,0.3960914076631883,78912000,0
2011-03-15,0.3824227452278137,0.3889836868140132,0.35960883540518374,0.36323715239711574,187852800,0
2011-03-16,0.3543400168418884,0.37869513585488196,0.34668543872805413,0.3728795449627187,216768000,0
2011-03-17,0.36358538269996643,0.37526528201315296,0.3632370673081861,0.3705433004775523,116486400,0
2011-03-18,0.36159661412239075,0.37645819475879877,0.3608512925275024,0.3763093067732519,118713600,0
2011-03-21,0.3817766010761261,0.38769144990530796,0.37586172380606897,0.3774525641641027,95251200,0
2011-03-22,0.38073262572288513,0.3847092579779057,0.3777503719484382,0.3835659914915602,64358400,0
2011-03-23,0.3864986300468445,0.38987882873495855,0.3684066747210003,0.3760612533909122,104544000,0
2011-03-24,0.40752315521240234,0.40995857595287927,0.3887851109118885,0.395544540390771,130656000,0
2011-03-25,0.41050541400909424,0.4185083361712925,0.40881531475294747,0.4115990795841194,148300800,0
2011-03-28,0.403547465801239,0.41612251437667513,0.40305026238428543,0.41607288504578716,88838400,0
2011-03-29,0.4151281416416168,0.415227400311546,0.39693692841332495,0.4011120779847491,67296000,0
2011-03-30,0.42124149203300476,0.42283233257241987,0.41582381752665554,0.4214905488061103,67545600,0
